"","spp","lat","lon","species_original"
"11012","Campomanesia adamantium",-21.292222,-56.546111,"Campomanesia adamantium"
"11013","Qualea parviflora",-12.596111,-45.621111,"Qualea parviflora"
"11014","Miconia ferruginata",-16.006944,-42.633611,"Miconia ferruginata"
"11015","Campomanesia adamantium",-18.965774,-43.784586,"Campomanesia adamantium"
"11016","Miconia ferruginata",-18.841111,-43.74825,"Miconia ferruginata"
"11017","Salvertia convallariodora",-14.60555,-60.85694,"Salvertia convallariodora"
"11018","Campomanesia adamantium",-19.8875,-57.026389,"Campomanesia adamantium"
"11019","Vochysia tucanorum",-22.905608,-56.054131,"Vochysia tucanorum"
"11020","Psittacanthus robustus",-14.358333,-48.419444,"Psittacanthus robustus"
"11021","Miconia albicans",-7.83444,-34.90639,"Miconia albicans"
"11022","Psittacanthus robustus",-14.1,-47.633333,"Psittacanthus robustus"
"11023","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11024","Qualea multiflora",-16.6375,-62.45,"Qualea multiflora"
"11025","Qualea multiflora",-22.3553,-49.0297,"Qualea multiflora"
"11026","Vochysia tucanorum",-13.653611,-47.966944,"Vochysia tucanorum"
"11027","Miconia albicans",-7.362778,-39.329722,"Miconia albicans"
"11028","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11029","Miconia ferruginata",-19.236111,-43.519444,"Miconia ferruginata"
"11030","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11031","Qualea grandiflora",-12.4925,-45.200556,"Qualea grandiflora"
"11032","Qualea cordata",-25.25,-57,"Qualea cordata"
"11033","Qualea parviflora",-13.45,-44.683,"Qualea parviflora"
"11034","Vochysia tucanorum",-23.333333,-48.233333,"Vochysia tucanorum"
"11035","Vochysia tucanorum",-17.71666,-48.7,"Vochysia tucanorum"
"11036","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11037","Psittacanthus robustus",-16,-49,"Psittacanthus robustus"
"11038","Qualea multiflora",-16.083333,-46.433333,"Qualea multiflora"
"11039","Qualea grandiflora",-14.231667,-44.2125,"Qualea grandiflora"
"11040","Campomanesia adamantium",-22.15,-53.433333,"Campomanesia adamantium"
"11041","Salvertia convallariodora",-12.94194,-51.82417,"Salvertia convallariodora"
"11042","Qualea parviflora",-12.025278,-42.691111,"Qualea parviflora"
"11043","Vochysia cinnamomea",-20.247778,-47.460278,"Vochysia cinnamomea"
"11044","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11045","Campomanesia adamantium",-20.086628,-43.7074,"Campomanesia adamantium"
"11046","Campomanesia adamantium",-19.50775,-43.882333,"Campomanesia adamantium"
"11047","Qualea grandiflora",-13.493889,-41.871389,"Qualea grandiflora"
"11048","Qualea grandiflora",-9.87,-55.08,"Qualea grandiflora"
"11049","Psittacanthus robustus",-13.727306,-46.895944,"Psittacanthus robustus"
"11050","Miconia albicans",-12.3,-60.383333,"Miconia albicans"
"11051","Campomanesia adamantium",-20.5075,-54.618611,"Campomanesia adamantium"
"11052","Miconia albicans",-16.76861,-47.61333,"Miconia albicans"
"11053","Miconia albicans",-7.6047222222,-34.8180555556,"Miconia albicans"
"11054","Vochysia tucanorum",-18.768611,-52.388889,"Vochysia tucanorum"
"11055","Campomanesia adamantium",-20.805278,-43.548611,"Campomanesia adamantium"
"11056","Psittacanthus robustus",-13.266667,-49.083333,"Psittacanthus robustus"
"11057","Vochysia tucanorum",-16.9567,-51.8103,"Vochysia tucanorum"
"11058","Qualea grandiflora",-13.88527,-60.80194,"Qualea grandiflora"
"11059","Miconia albicans",-17.45,-63.53,"Miconia albicans"
"11060","Vochysia tucanorum",-18.965,-51.925833,"Vochysia tucanorum"
"11061","Campomanesia adamantium",-19.000556,-53.007222,"Campomanesia adamantium"
"11062","Campomanesia adamantium",-20.437778,-43.794444,"Campomanesia adamantium"
"11063","Miconia albicans",-17.45,-63.6666667,"Miconia albicans"
"11064","Qualea grandiflora",-23.59028,-48.04972,"Qualea grandiflora"
"11065","Miconia albicans",-7.249167,-39.494444,"Miconia albicans"
"11066","Qualea dichotoma",-15.01027,-61.12833,"Qualea dichotoma"
"11067","Qualea parviflora",-4.865389,-42.071417,"Qualea parviflora"
"11068","Qualea grandiflora",-22.6065,-49.0459,"Qualea grandiflora"
"11069","Miconia ferruginata",-19.883333,-43.733333,"Miconia ferruginata"
"11070","Vochysia tucanorum",-21.8169,-47.4167,"Vochysia tucanorum"
"11071","Qualea multiflora",-22.3553,-49.0297,"Qualea multiflora"
"11072","Qualea grandiflora",-13.545833,-41.871667,"Qualea grandiflora"
"11073","Qualea multiflora",-20.25575,-46.940861,"Qualea multiflora"
"11074","Qualea parviflora",-14.116667,-42.5,"Qualea parviflora"
"11075","Qualea grandiflora",-12.019444,-43.961111,"Qualea grandiflora"
"11076","Qualea parviflora",-22.905608,-56.054131,"Qualea parviflora"
"11077","Qualea grandiflora",-13.516667,-42,"Qualea grandiflora"
"11078","Qualea grandiflora",-24.33333,-55,"Qualea grandiflora"
"11079","Qualea grandiflora",-14.234722,-44.197222,"Qualea grandiflora"
"11080","Qualea parviflora",-4.367222,-41.831667,"Qualea parviflora"
"11081","Campomanesia adamantium",-19.633333,-43.966667,"Campomanesia adamantium"
"11082","Qualea grandiflora",-23.2025,-58.1689,"Qualea grandiflora"
"11083","Qualea multiflora",-19.50775,-43.955083,"Qualea multiflora"
"11084","Qualea grandiflora",-14.73,-52.33,"Qualea grandiflora"
"11085","Vochysia rufa",-15.8525,-48.9592,"Vochysia rufa"
"11086","Vochysia rufa",-15.800278,-49.024167,"Vochysia rufa"
"11087","Miconia ferruginata",-20.076861,-44.02675,"Miconia ferruginata"
"11088","Qualea parviflora",-13.266667,-41.816667,"Qualea parviflora"
"11089","Miconia ferruginata",-20.55,-46.4,"Miconia ferruginata"
"11090","Psittacanthus robustus",-15.9666667,-49.15,"Psittacanthus robustus"
"11091","Qualea grandiflora",-21.6169,-47.6,"Qualea grandiflora"
"11092","Qualea multiflora",-19.510139,-43.956194,"Qualea multiflora"
"11093","Miconia ferruginata",-18.074722,-43.441389,"Miconia ferruginata"
"11094","Qualea multiflora",-16.066667,-46.383333,"Qualea multiflora"
"11095","Qualea parviflora",-13.3,-45.35,"Qualea parviflora"
"11096","Miconia ferruginata",-13.8,-48.6,"Miconia ferruginata"
"11097","Miconia albicans",17.5383333,-88.7016667,"Miconia albicans"
"11098","Qualea parviflora",-12.366667,-42.9,"Qualea parviflora"
"11099","Qualea grandiflora",-14.231667,-44.2125,"Qualea grandiflora"
"11100","Qualea parviflora",-13.9805556,-46.3511111,"Qualea parviflora"
"11101","Campomanesia adamantium",-18.7,-55.25,"Campomanesia adamantium"
"11102","Qualea parviflora",-16.35778,-46.90583,"Qualea parviflora"
"11103","Qualea grandiflora",-23.2025,-58.1689,"Qualea grandiflora"
"11104","Qualea parviflora",-9.3725,-43.601666,"Qualea parviflora"
"11105","Qualea parviflora",-11.033333,-42.7,"Qualea parviflora"
"11106","Qualea multiflora",-17.779444,-43.617778,"Qualea multiflora"
"11107","Qualea grandiflora",-13.4,-44.583333,"Qualea grandiflora"
"11108","Psittacanthus robustus",-13.966667,-47.45,"Psittacanthus robustus"
"11109","Miconia ferruginata",-18.310556,-43.879722,"Miconia ferruginata"
"11110","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11111","Qualea parviflora",-13.607778,-41.807222,"Qualea parviflora"
"11112","Vochysia tucanorum",-16.6,-48.65,"Vochysia tucanorum"
"11113","Salvertia convallariodora",-7.5166667,-63.1666667,"Salvertia convallariodora"
"11114","Qualea parviflora",-22.905608,-56.054131,"Qualea parviflora"
"11115","Salvertia convallariodora",-5.52667,-47.49167,"Salvertia convallariodora"
"11116","Miconia ferruginata",-19.25,-43.583,"Miconia ferruginata"
"11117","Miconia albicans",-18.125,-63.62,"Miconia albicans"
"11118","Qualea grandiflora",-22.3233,-48.9604,"Qualea grandiflora"
"11119","Vochysia tucanorum",-24.25111,-49.70556,"Vochysia tucanorum"
"11120","Campomanesia adamantium",-21.698889,-57.882222,"Campomanesia adamantium"
"11121","Qualea parviflora",-10.416667,-50.5,"Qualea parviflora"
"11122","Miconia albicans",16.39472,-89.44444,"Miconia albicans"
"11123","Qualea multiflora",-16.75,-45.116667,"Qualea multiflora"
"11124","Qualea multiflora",-19.033611,-49.472778,"Qualea multiflora"
"11125","Psittacanthus robustus",-15.066667,-50.166667,"Psittacanthus robustus"
"11126","Qualea multiflora",-19.760917,-50.189083,"Qualea multiflora"
"11127","Miconia albicans",-14.8,-60.36666,"Miconia albicans"
"11128","Qualea grandiflora",-12.82,-51.77,"Qualea grandiflora"
"11129","Qualea parviflora",-11.091389,-42.707778,"Qualea parviflora"
"11130","Campomanesia adamantium",-20.133333,-44.216667,"Campomanesia adamantium"
"11131","Miconia albicans",13.55,-84.28333,"Miconia albicans"
"11132","Qualea parviflora",-12.116667,-45.95,"Qualea parviflora"
"11133","Vochysia tucanorum",-24.151667,-49.063611,"Vochysia tucanorum"
"11134","Qualea grandiflora",-14.231667,-44.2125,"Qualea grandiflora"
"11135","Campomanesia adamantium",-18.295833,-43.850556,"Campomanesia adamantium"
"11136","Psittacanthus robustus",-15.362667,-47.66125,"Psittacanthus robustus"
"11137","Qualea multiflora",-22.3553,-49.0297,"Qualea multiflora"
"11138","Qualea multiflora",-11.08333,-65.75,"Qualea multiflora"
"11139","Vochysia tucanorum",-16.164722,-48.4925,"Vochysia tucanorum"
"11140","Campomanesia adamantium",-18.01278,-49.35444,"Campomanesia adamantium"
"11141","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11142","Miconia ferruginata",-16.416667,-43.3,"Miconia ferruginata"
"11143","Qualea parviflora",-12.6,-44.766667,"Qualea parviflora"
"11144","Vochysia tucanorum",-17.456667,-52.140556,"Vochysia tucanorum"
"11145","Campomanesia adamantium",-22.082509,-56.525886,"Campomanesia adamantium"
"11146","Miconia albicans",-21.504722,-51.906944,"Miconia albicans"
"11147","Qualea cordata",-26,-57,"Qualea cordata"
"11148","Vochysia rufa",-22.971111,-48.495556,"Vochysia rufa"
"11149","Qualea parviflora",-21.7103,-47.4781,"Qualea parviflora"
"11150","Salvertia convallariodora",-7.6,-62.13,"Salvertia convallariodora"
"11151","Campomanesia adamantium",-18.674167,-46.450278,"Campomanesia adamantium"
"11152","Miconia albicans",-8.555556,-37.15,"Miconia albicans"
"11153","Qualea multiflora",-19.004701,-43.772965,"Qualea multiflora"
"11154","Miconia albicans",7.95,-71.7,"Miconia albicans"
"11155","Psittacanthus robustus",-15.358333,-48.647778,"Psittacanthus robustus"
"11156","Campomanesia adamantium",-20.119969,-43.970386,"Campomanesia adamantium"
"11157","Qualea parviflora",-11.55,-43.266667,"Qualea parviflora"
"11158","Qualea multiflora",-15.255,-45.983889,"Qualea multiflora"
"11159","Miconia albicans",-7.361888,-39.323055,"Miconia albicans"
"11160","Miconia ferruginata",-21.295833,-44.711667,"Miconia ferruginata"
"11161","Miconia ferruginata",-15.440833,-42.489722,"Miconia ferruginata"
"11162","Campomanesia adamantium",-20.102222,-47.018889,"Campomanesia adamantium"
"11163","Miconia albicans",-14.8114,-60.3958,"Miconia albicans"
"11164","Qualea parviflora",-14.116667,-47.516667,"Qualea parviflora"
"11165","Campomanesia adamantium",-21.030833,-51.787777,"Campomanesia adamantium"
"11166","Qualea cordata",-25.83333,-56.25,"Qualea cordata"
"11167","Miconia albicans",14.516666,-87.98333,"Miconia albicans"
"11168","Vochysia tucanorum",-22.252778,-47.822778,"Vochysia tucanorum"
"11169","Qualea multiflora",-18.944722,-46.993611,"Qualea multiflora"
"11170","Miconia albicans",8.32333,-81.20861,"Miconia albicans"
"11171","Qualea parviflora",-12.247222,-42.738889,"Qualea parviflora"
"11172","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11173","Campomanesia adamantium",-16.52325,-43.375,"Campomanesia adamantium"
"11174","Miconia ferruginata",-19.343334,-43.593334,"Miconia ferruginata"
"11175","Campomanesia adamantium",-20.461917,-54.65425,"Campomanesia adamantium"
"11176","Qualea parviflora",-14.234722,-44.197778,"Qualea parviflora"
"11177","Qualea parviflora",-3.93333,-41.53333,"Qualea parviflora"
"11178","Miconia albicans",-12.3,-60.38,"Miconia albicans"
"11179","Qualea parviflora",-10.208889,-43.428333,"Qualea parviflora"
"11180","Salvertia convallariodora",-7.33306,-47.46917,"Salvertia convallariodora"
"11181","Qualea parviflora",-12.014167,-37.716389,"Qualea parviflora"
"11182","Qualea grandiflora",-11.628611,-46.05,"Qualea grandiflora"
"11183","Psittacanthus robustus",-13.52,-42.7,"Psittacanthus robustus"
"11184","Psittacanthus robustus",-14.358333,-48.419444,"Psittacanthus robustus"
"11185","Miconia ferruginata",-18,-44,"Miconia ferruginata"
"11186","Miconia ferruginata",-20.912222,-45.985417,"Miconia ferruginata"
"11187","Vochysia tucanorum",-22.333056,-44.538055,"Vochysia tucanorum"
"11188","Vochysia rufa",-16.7261,-64.435,"Vochysia rufa"
"11189","Vochysia tucanorum",-22.361389,-44.589444,"Vochysia tucanorum"
"11190","Campomanesia adamantium",-18.434722,-43.486389,"Campomanesia adamantium"
"11191","Qualea multiflora",-19.333333,-43.6,"Qualea multiflora"
"11192","Qualea dichotoma",-21.633333,-47.6,"Qualea dichotoma"
"11193","Vochysia tucanorum",-23.59028,-48.04972,"Vochysia tucanorum"
"11194","Qualea grandiflora",-14.088611,-42.505278,"Qualea grandiflora"
"11195","Qualea grandiflora",-14.359167,-42.537222,"Qualea grandiflora"
"11196","Miconia ferruginata",-20.445833,-43.905833,"Miconia ferruginata"
"11197","Miconia albicans",-22.5012,-50.0164,"Miconia albicans"
"11198","Psittacanthus robustus",-16.083333,-47.82,"Psittacanthus robustus"
"11199","Qualea dichotoma",-22.6065,-49.0459,"Qualea dichotoma"
"11200","Vochysia tucanorum",-16.718333,-48.0125,"Vochysia tucanorum"
"11201","Qualea grandiflora",-14.59944,-60.84055,"Qualea grandiflora"
"11202","Qualea parviflora",-14.569722,-42.466389,"Qualea parviflora"
"11203","Qualea grandiflora",-12.9,-51.37,"Qualea grandiflora"
"11204","Psittacanthus robustus",-16.1333333,-47.9166667,"Psittacanthus robustus"
"11205","Campomanesia adamantium",-22.3303,-47.1725,"Campomanesia adamantium"
"11206","Qualea grandiflora",-13.4,-44.583333,"Qualea grandiflora"
"11207","Psittacanthus robustus",-14.5,-47.5,"Psittacanthus robustus"
"11208","Qualea grandiflora",-14.80472,-60.38722,"Qualea grandiflora"
"11209","Qualea grandiflora",-13.583333,-41.816667,"Qualea grandiflora"
"11210","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11211","Qualea parviflora",-10.35,-41.217,"Qualea parviflora"
"11212","Vochysia tucanorum",-22.262778,-43.994444,"Vochysia tucanorum"
"11213","Miconia albicans",-15.255,-45.983889,"Miconia albicans"
"11214","Campomanesia adamantium",-19.219167,-54.498333,"Campomanesia adamantium"
"11215","Campomanesia adamantium",-16.95,-42.45,"Campomanesia adamantium"
"11216","Campomanesia adamantium",-17.0769445,-43.3266667,"Campomanesia adamantium"
"11217","Qualea grandiflora",-13.128667,-41.7855,"Qualea grandiflora"
"11218","Miconia albicans",-22.3347,-49.0075,"Miconia albicans"
"11219","Qualea multiflora",-19.348888,-43.637777,"Qualea multiflora"
"11220","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11221","Qualea grandiflora",-14.143167,-44.871472,"Qualea grandiflora"
"11222","Miconia ferruginata",-19.221389,-42.594722,"Miconia ferruginata"
"11223","Campomanesia adamantium",-19.47,-43.983083,"Campomanesia adamantium"
"11224","Miconia albicans",-22.3553,-49.0297,"Miconia albicans"
"11225","Vochysia rufa",-22.75,-48.416667,"Vochysia rufa"
"11226","Vochysia tucanorum",-14.138889,-47.768889,"Vochysia tucanorum"
"11227","Qualea grandiflora",-13.433333,-42.2,"Qualea grandiflora"
"11228","Qualea parviflora",-9.220278,-43.488611,"Qualea parviflora"
"11229","Qualea parviflora",-11.015278,-42.714722,"Qualea parviflora"
"11230","Qualea parviflora",-13.6,-41.82,"Qualea parviflora"
"11231","Psittacanthus robustus",-16.65,-48.6,"Psittacanthus robustus"
"11232","Vochysia tucanorum",-24.076111,-49.068333,"Vochysia tucanorum"
"11233","Qualea grandiflora",-13.55,-41.8,"Qualea grandiflora"
"11234","Qualea dichotoma",-22.6065,-49.0459,"Qualea dichotoma"
"11235","Qualea parviflora",-11.116667,-42.733333,"Qualea parviflora"
"11236","Campomanesia adamantium",-18.418333,-43.722222,"Campomanesia adamantium"
"11237","Campomanesia adamantium",-21.2125,-56.765556,"Campomanesia adamantium"
"11238","Qualea parviflora",-13.45,-44.6833333,"Qualea parviflora"
"11239","Campomanesia adamantium",-20.815833,-51.723889,"Campomanesia adamantium"
"11240","Qualea grandiflora",-22.0216,-48.4672,"Qualea grandiflora"
"11241","Vochysia rufa",-16.7261,-64.435,"Vochysia rufa"
"11242","Psittacanthus robustus",-14.226667,-47.900833,"Psittacanthus robustus"
"11243","Qualea multiflora",-19.846667,-43.3775,"Qualea multiflora"
"11244","Miconia albicans",-20.8666667,-49.5666667,"Miconia albicans"
"11245","Campomanesia adamantium",-19.25,-43.667,"Campomanesia adamantium"
"11246","Qualea cordata",-23,-56,"Qualea cordata"
"11247","Qualea parviflora",-12.516944,-45.095556,"Qualea parviflora"
"11248","Qualea grandiflora",-9.1839,-74.14,"Qualea grandiflora"
"11249","Campomanesia adamantium",-20.416111,-54.616389,"Campomanesia adamantium"
"11250","Qualea parviflora",-13.583333,-41.816667,"Qualea parviflora"
"11251","Qualea multiflora",-18.45,-43.7333,"Qualea multiflora"
"11252","Qualea parviflora",-3.945617,-42.0858,"Qualea parviflora"
"11253","Miconia albicans",-7.8486111111,-34.9891666667,"Miconia albicans"
"11254","Qualea cordata",-25,-57,"Qualea cordata"
"11255","Qualea grandiflora",-13.46666,-41.83333,"Qualea grandiflora"
"11256","Qualea parviflora",-14.116667,-42.6,"Qualea parviflora"
"11257","Campomanesia adamantium",-18.01278,-49.35444,"Campomanesia adamantium"
"11258","Qualea parviflora",-11.629167,-46.049444,"Qualea parviflora"
"11259","Qualea parviflora",-13.233333,-45.75,"Qualea parviflora"
"11260","Campomanesia adamantium",-21.748111,-53.904667,"Campomanesia adamantium"
"11261","Miconia ferruginata",-20.172222,-43.800833,"Miconia ferruginata"
"11262","Salvertia convallariodora",-13.55,-61,"Salvertia convallariodora"
"11263","Qualea parviflora",-12.15,-44.616667,"Qualea parviflora"
"11264","Qualea grandiflora",-22.6192,-57.6181,"Qualea grandiflora"
"11265","Qualea multiflora",-18.386111,-43.54,"Qualea multiflora"
"11266","Campomanesia adamantium",-19.25,-43.66666,"Campomanesia adamantium"
"11267","Qualea parviflora",-11.127222,-42.739722,"Qualea parviflora"
"11268","Qualea cordata",-25.25,-57,"Qualea cordata"
"11269","Salvertia convallariodora",-14.60805,-60.85694,"Salvertia convallariodora"
"11270","Qualea parviflora",-4.103889,-41.705556,"Qualea parviflora"
"11271","Qualea parviflora",-12.099444,-45.768611,"Qualea parviflora"
"11272","Qualea cordata",-25,-57,"Qualea cordata"
"11273","Vochysia tucanorum",-22.25,-47.81972,"Vochysia tucanorum"
"11274","Campomanesia adamantium",-18.123611,-43.448611,"Campomanesia adamantium"
"11275","Miconia albicans",5.6,-70.27,"Miconia albicans"
"11276","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11277","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11278","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11279","Vochysia tucanorum",-22.8139,-48.7433,"Vochysia tucanorum"
"11280","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11281","Qualea cordata",-27.258634,-55.539202,"Qualea cordata"
"11282","Qualea parviflora",-13.53333,-41.9,"Qualea parviflora"
"11283","Qualea multiflora",-19.358778,-44.195167,"Qualea multiflora"
"11284","Vochysia cinnamomea",-23.04875,-48.523917,"Vochysia cinnamomea"
"11285","Qualea parviflora",-11.883333,-45.6,"Qualea parviflora"
"11286","Qualea multiflora",-14.73333,-52.33333,"Qualea multiflora"
"11287","Miconia ferruginata",-15.46083,-55.74944,"Miconia ferruginata"
"11288","Qualea dichotoma",-22.6065,-49.0459,"Qualea dichotoma"
"11289","Qualea parviflora",-12.050278,-42.991667,"Qualea parviflora"
"11290","Qualea grandiflora",-5.52,-44.91,"Qualea grandiflora"
"11291","Miconia albicans",-7.60611,-34.82056,"Miconia albicans"
"11292","Vochysia tucanorum",-22.36,-44.59,"Vochysia tucanorum"
"11293","Qualea parviflora",-13.515556,-41.907222,"Qualea parviflora"
"11294","Qualea parviflora",-13.330556,-42.098333,"Qualea parviflora"
"11295","Campomanesia adamantium",-19.0675,-43.706667,"Campomanesia adamantium"
"11296","Miconia ferruginata",-16.474444,-43.062778,"Miconia ferruginata"
"11297","Salvertia convallariodora",-14.233,-48.567,"Salvertia convallariodora"
"11298","Salvertia convallariodora",-7.6,-63.083,"Salvertia convallariodora"
"11299","Qualea cordata",-23.2025,-58.1689,"Qualea cordata"
"11300","Qualea grandiflora",-14.066667,-42.466667,"Qualea grandiflora"
"11301","Qualea grandiflora",-14.249167,-44.436111,"Qualea grandiflora"
"11302","Miconia albicans",16.37722,-89.4425,"Miconia albicans"
"11303","Vochysia thyrsoidea",-13.15,-41.78333,"Vochysia thyrsoidea"
"11304","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11305","Qualea grandiflora",-14.82666,-60.38611,"Qualea grandiflora"
"11306","Campomanesia adamantium",-18.647222,-55.299722,"Campomanesia adamantium"
"11307","Salvertia convallariodora",-14.49611,-48.45,"Salvertia convallariodora"
"11308","Campomanesia adamantium",-21.589944,-44.343972,"Campomanesia adamantium"
"11309","Qualea parviflora",-12.175278,-42.691111,"Qualea parviflora"
"11310","Miconia ferruginata",-20.503611,-43.631111,"Miconia ferruginata"
"11311","Campomanesia adamantium",-18.126944,-43.3625,"Campomanesia adamantium"
"11312","Vochysia tucanorum",-18.6,-51.06666,"Vochysia tucanorum"
"11313","Miconia albicans",-1.4628,-78.1869,"Miconia albicans"
"11314","Qualea grandiflora",-13.4,-44.58,"Qualea grandiflora"
"11315","Qualea parviflora",-13.983333,-42.35,"Qualea parviflora"
"11316","Qualea grandiflora",-23.59028,-48.04972,"Qualea grandiflora"
"11317","Qualea multiflora",-19.46666,-43.78333,"Qualea multiflora"
"11318","Miconia ferruginata",-16.858333,-43.025556,"Miconia ferruginata"
"11319","Qualea parviflora",-13.603889,-41.815278,"Qualea parviflora"
"11320","Qualea parviflora",-11.894722,-45.600833,"Qualea parviflora"
"11321","Campomanesia adamantium",-18.192778,-43.701111,"Campomanesia adamantium"
"11322","Miconia albicans",-7.380556,-39.344444,"Miconia albicans"
"11323","Qualea parviflora",-12.025278,-42.691111,"Qualea parviflora"
"11324","Psittacanthus robustus",-14.116667,-47.516667,"Psittacanthus robustus"
"11325","Campomanesia adamantium",-20.516861,-54.574917,"Campomanesia adamantium"
"11326","Salvertia convallariodora",-19.471722,-43.98525,"Salvertia convallariodora"
"11327","Qualea parviflora",-14.233,-42.583,"Qualea parviflora"
"11328","Qualea parviflora",-14.166667,-42.533333,"Qualea parviflora"
"11329","Miconia albicans",-22.5755,-50.0583,"Miconia albicans"
"11330","Qualea grandiflora",-9.48,-55.86,"Qualea grandiflora"
"11331","Qualea grandiflora",-14.203611,-44.565278,"Qualea grandiflora"
"11332","Vochysia tucanorum",-16.7184,-48.0125,"Vochysia tucanorum"
"11333","Qualea grandiflora",-22.188333,-47.119444,"Qualea grandiflora"
"11334","Vochysia tucanorum",-16.164722,-48.4925,"Vochysia tucanorum"
"11335","Campomanesia adamantium",-18.434722,-43.486389,"Campomanesia adamantium"
"11336","Campomanesia adamantium",-20.080278,-44.028056,"Campomanesia adamantium"
"11337","Qualea parviflora",-12.285,-45.1216,"Qualea parviflora"
"11338","Campomanesia adamantium",-18.92,-43.742778,"Campomanesia adamantium"
"11339","Miconia ferruginata",-18.185556,-43.703056,"Miconia ferruginata"
"11340","Qualea multiflora",-19.269722,-43.698889,"Qualea multiflora"
"11341","Qualea grandiflora",-13.4,-44.583333,"Qualea grandiflora"
"11342","Miconia albicans",-7.347417,-39.394444,"Miconia albicans"
"11343","Miconia albicans",12.91666,-83.58333,"Miconia albicans"
"11344","Qualea parviflora",-13.515556,-41.907222,"Qualea parviflora"
"11345","Qualea parviflora",-13.61666,-41.81666,"Qualea parviflora"
"11346","Qualea grandiflora",-14,-42,"Qualea grandiflora"
"11347","Vochysia tucanorum",-24.052222,-49.071111,"Vochysia tucanorum"
"11348","Vochysia tucanorum",-17.437778,-52.885556,"Vochysia tucanorum"
"11349","Psittacanthus robustus",-15.066667,-50.166667,"Psittacanthus robustus"
"11350","Qualea parviflora",-12.1575,-44.6175,"Qualea parviflora"
"11351","Vochysia cinnamomea",-22.801389,-48.284722,"Vochysia cinnamomea"
"11352","Qualea parviflora",-10.35,-41.216667,"Qualea parviflora"
"11353","Vochysia tucanorum",-15.718611,-48.94,"Vochysia tucanorum"
"11354","Qualea parviflora",-13.45,-44.683333,"Qualea parviflora"
"11355","Qualea parviflora",-13,-45.45,"Qualea parviflora"
"11356","Miconia albicans",-7.278583,-39.470833,"Miconia albicans"
"11357","Qualea cordata",-26,-57,"Qualea cordata"
"11358","Miconia ferruginata",-18,-44,"Miconia ferruginata"
"11359","Vochysia tucanorum",-18.125278,-51.156111,"Vochysia tucanorum"
"11360","Psittacanthus robustus",-10.8339,-52.8731,"Psittacanthus robustus"
"11361","Qualea parviflora",-12.866667,-43.15,"Qualea parviflora"
"11362","Miconia albicans",-0.4,-65,"Miconia albicans"
"11363","Miconia albicans",13.55,-84.28333,"Miconia albicans"
"11364","Qualea grandiflora",-10.8339,-52.8731,"Qualea grandiflora"
"11365","Qualea multiflora",-19.354722,-43.616389,"Qualea multiflora"
"11366","Vochysia rufa",-13.90611,-60.81444,"Vochysia rufa"
"11367","Miconia albicans",-22.4863,-50.029,"Miconia albicans"
"11368","Qualea multiflora",-15.255,-45.983889,"Qualea multiflora"
"11369","Miconia albicans",-13.53,-41.9,"Miconia albicans"
"11370","Qualea parviflora",-12.6,-44.766667,"Qualea parviflora"
"11371","Miconia albicans",-18.091633,-43.549301,"Miconia albicans"
"11372","Qualea grandiflora",-12.15,-44.983333,"Qualea grandiflora"
"11373","Qualea parviflora",-11.038333,-42.713333,"Qualea parviflora"
"11374","Qualea grandiflora",-13.149167,-41.106667,"Qualea grandiflora"
"11375","Qualea grandiflora",-13.15,-41.6,"Qualea grandiflora"
"11376","Qualea parviflora",-13.589722,-41.822222,"Qualea parviflora"
"11377","Psittacanthus robustus",-15.283333,-47.566667,"Psittacanthus robustus"
"11378","Qualea parviflora",-4.367222,-41.831667,"Qualea parviflora"
"11379","Qualea dichotoma",-15.01027,-61.12833,"Qualea dichotoma"
"11380","Vochysia tucanorum",-16.571111,-49.119444,"Vochysia tucanorum"
"11381","Qualea parviflora",-12.885,-41.528611,"Qualea parviflora"
"11382","Qualea parviflora",-13.3,-45.35,"Qualea parviflora"
"11383","Qualea parviflora",-14.083333,-42.533333,"Qualea parviflora"
"11384","Miconia ferruginata",-20.503611,-43.631104,"Miconia ferruginata"
"11385","Qualea grandiflora",-14.73,-52.33,"Qualea grandiflora"
"11386","Psittacanthus robustus",-13.897417,-48.141583,"Psittacanthus robustus"
"11387","Campomanesia adamantium",-19.50775,-43.882333,"Campomanesia adamantium"
"11388","Qualea parviflora",-10.4697,-50.5031,"Qualea parviflora"
